"vendor_id","vendor_name","pick_note_number","date","key","ws_code","batch_number","quantity","month"
370,K B SHAH AND CO,PR201008098,"04-10-2024","370_6346_RGA0079",6346,RGA0079,3,Oct-2024
370,K B SHAH AND CO,PR201008100,"04-10-2024","370_6361_C82W015",6361,C82W015,18,Oct-2024
370,K B SHAH AND CO,PR201008100,"04-10-2024","370_6796_ZPIK230009",6796,ZPIK230009,1,Oct-2024
370,K B SHAH AND CO,PR201008098,"04-10-2024","370_6820_PABEB60",6820,PABEB60,6,Oct-2024
370,K B SHAH AND CO,PR201008096,"04-10-2024","370_7021_PKNAD90",7021,PKNAD90,3,Oct-2024
370,K B SHAH AND CO,PR201008097,"04-10-2024","370_709_AXAS0072",709,AXAS0072,1,Oct-2024
370,K B SHAH AND CO,PR201008097,"04-10-2024","370_7323_KGT107",7323,KGT107,3,Oct-2024
370,K B SHAH AND CO,PR201008097,"04-10-2024","370_7456_Z05CD22004",7456,Z05CD22004,10,Oct-2024
370,K B SHAH AND CO,PR201008097,"04-10-2024","370_7456_Z05CD22006",7456,Z05CD22006,4,Oct-2024
370,K B SHAH AND CO,PR201008099,"04-10-2024","370_7603_SXE2194A",7603,SXE2194A,1,Oct-2024
370,K B SHAH AND CO,PR201008098,"04-10-2024","370_8528_SN21417",8528,SN21417,1,Oct-2024
370,K B SHAH AND CO,PR201008098,"04-10-2024","370_8528_SN30017",8528,SN30017,2,Oct-2024
370,K B SHAH AND CO,PR201008096,"04-10-2024","370_9382_LL40434",9382,LL40434,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008109,"04-10-2024","371_3329_EL812",3329,EL812,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008117,"04-10-2024","371_9960_OP201223",9960,OP201223,1,Oct-2024
378,MAHESH MEDICAL STORES,PR201008105,"04-10-2024","378_6999_JME0020A",6999,JME0020A,1,Oct-2024
379,MIDAS HERBAL INDUSTRIES,PR201008111,"04-10-2024","379_18441_OO01",18441,OO01,2,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008104,"04-10-2024","388_23625_001E23QS",23625,"001E23QS",2,Oct-2024
388,PHARMA DISTRIBUTOR,PR201008110,"04-10-2024","388_3104_AFB24803",3104,AFB24803,1,Oct-2024
399,SHAH KOTHARI BROS,PR201008102,"04-10-2024","399_12223_SXF0465A",12223,SXF0465A,1,Oct-2024
400,SHAH MEDICAL STORE,PR201008106,"04-10-2024","400_1198_2KB1L015",1198,"2KB1L015",1,Oct-2024
400,SHAH MEDICAL STORE,PR201008106,"04-10-2024","400_1200_2KA8L024",1200,"2KA8L024",1,Oct-2024
400,SHAH MEDICAL STORE,PR201008114,"04-10-2024","400_23637_TVB240501",23637,TVB240501,1,Oct-2024
400,SHAH MEDICAL STORE,PR201008106,"04-10-2024","400_4321_2H28L001",4321,"2H28L001",1,Oct-2024
401,SHARDA MEDICAL AGENCY (E),PR201008115,"04-10-2024","401_12984_2408000926",12984,"2408000926",1,Oct-2024
404,SHRIJI DISTRIBUTORS,PR201008116,"04-10-2024","404_5135_4SN0127",5135,"4SN0127",2,Oct-2024
407,SHRIJI PHARMA,PR201008107,"04-10-2024","407_9159_07105X",9159,"07105X",2,Oct-2024
417,VPD MEDI INDIA PRIVATE LIMITED,PR201008108,"04-10-2024","417_18914_4SE0552",18914,"4SE0552",1,Oct-2024
417,VPD MEDI INDIA PRIVATE LIMITED,PR201008108,"04-10-2024","417_5492_E40129",5492,E40129,3,Oct-2024
370,K B SHAH AND CO,PR201008524,"04-11-2024","370_1183_SIF1198A",1183,SIF1198A,2,Nov-2024
370,K B SHAH AND CO,PR201008531,"04-11-2024","370_12370_G1FZW003",12370,G1FZW003,1,Nov-2024
370,K B SHAH AND CO,PR201008525,"04-11-2024","370_15521_11231093",15521,"11231093",1,Nov-2024
370,K B SHAH AND CO,PR201008531,"04-11-2024","370_16078_A0MSX182",16078,A0MSX182,1,Nov-2024
370,K B SHAH AND CO,PR201008531,"04-11-2024","370_17802_573L006",17802,"573L006",1,Nov-2024
371,K.CHIMANLAL  CO,PR201008529,"04-11-2024","371_10889_14CPL058",10889,"14CPL058",1,Nov-2024
371,K.CHIMANLAL  CO,PR201008526,"04-11-2024","371_12421_DH015",12421,DH015,1,Nov-2024
371,K.CHIMANLAL  CO,PR201008529,"04-11-2024","371_15770_EMV231569",15770,EMV231569,1,Nov-2024
371,K.CHIMANLAL  CO,PR201008529,"04-11-2024","371_19812_2404029",19812,"2404029",3,Nov-2024
371,K.CHIMANLAL  CO,PR201008526,"04-11-2024","371_19812_2404029",19812,"2404029",2,Nov-2024
371,K.CHIMANLAL  CO,PR201008526,"04-11-2024","371_21909_M409719",21909,M409719,1,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008528,"04-11-2024","388_18807_FDAG2405",18807,FDAG2405,6,Nov-2024
388,PHARMA DISTRIBUTOR,PR201008527,"04-11-2024","388_20404_VML24006MR",20404,VML24006MR,4,Nov-2024
400,SHAH MEDICAL STORE,PR201008530,"04-11-2024","400_15727_N2300171",15727,N2300171,4,Nov-2024
400,SHAH MEDICAL STORE,PR201008530,"04-11-2024","400_723_3F932A",723,"3F932A",2,Nov-2024
345,HARIKRUPA CHEMIST,PR201008965,"04-12-2024","345_8049_2425068",8049,"2425068",2,Dec-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008964,"04-12-2024","357_20143_AR240872",20143,AR240872,1,Dec-2024
370,K B SHAH AND CO,PR201008970,"04-12-2024","370_7408_SIF1595A",7408,SIF1595A,4,Dec-2024
371,K.CHIMANLAL  CO,PR201008967,"04-12-2024","371_16366_L23FX002",16366,L23FX002,1,Dec-2024
375,MAHENDRA MEDICINES,PR201008969,"04-12-2024","375_5938_T240508",5938,T240508,1,Dec-2024
388,PHARMA DISTRIBUTOR,PR201008966,"04-12-2024","388_563_SA31586",563,SA31586,3,Dec-2024
396,S S HEALTHCARE,PR201008963,"04-12-2024","396_10141_T55W002",10141,T55W002,2,Dec-2024
403,SHREEJI HONEY ( INDIA ) PVT LTD,PR201008971,"04-12-2024","403_18442_OOO9",18442,OOO9,1,Dec-2024
432,VISAGE LINES PERSONAL CARE PRIVATE LIMITED,PR201008968,"04-12-2024","432_21888_31000144",21888,"31000144",41,Dec-2024
432,VISAGE LINES PERSONAL CARE PRIVATE LIMITED,PR201008968,"04-12-2024","432_21890_BDERD24123",21890,BDERD24123,171,Dec-2024
432,VISAGE LINES PERSONAL CARE PRIVATE LIMITED,PR201008968,"04-12-2024","432_21891_BDERD24122",21891,BDERD24122,171,Dec-2024
432,VISAGE LINES PERSONAL CARE PRIVATE LIMITED,PR201008968,"04-12-2024","432_21894_APR2023",21894,APR2023,90,Dec-2024
432,VISAGE LINES PERSONAL CARE PRIVATE LIMITED,PR201008968,"04-12-2024","432_21897_B24024",21897,B24024,142,Dec-2024
432,VISAGE LINES PERSONAL CARE PRIVATE LIMITED,PR201008968,"04-12-2024","432_21898_B3020",21898,B3020,152,Dec-2024
432,VISAGE LINES PERSONAL CARE PRIVATE LIMITED,PR201008968,"04-12-2024","432_21902_BSHFD24148",21902,BSHFD24148,50,Dec-2024
432,VISAGE LINES PERSONAL CARE PRIVATE LIMITED,PR201008968,"04-12-2024","432_21902_BSHFD24149",21902,BSHFD24149,8,Dec-2024
358,B K DISTRIBUTORS,PR201008122,"05-10-2024","358_10484_SN32032",10484,SN32032,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008118,"05-10-2024","371_11791_B0230066A",11791,B0230066A,1,Oct-2024
371,K.CHIMANLAL  CO,PR201008118,"05-10-2024","371_11791_B0230107A",11791,B0230107A,19,Oct-2024
371,K.CHIMANLAL  CO,PR201008118,"05-10-2024","371_11791_BO230116A",11791,BO230116A,10,Oct-2024
371,K.CHIMANLAL  CO,PR201008118,"05-10-2024","371_17748_HMS24009AJ",17748,HMS24009AJ,4,Oct-2024
399,SHAH KOTHARI BROS,PR201008120,"05-10-2024","399_16020_CLB24003SH",16020,CLB24003SH,1,Oct-2024
400,SHAH MEDICAL STORE,PR201008121,"05-10-2024","400_1787_V2400863",1787,V2400863,1,Oct-2024
400,SHAH MEDICAL STORE,PR201008121,"05-10-2024","400_19508_N2400512",19508,N2400512,1,Oct-2024
401,SHARDA MEDICAL AGENCY (E),PR201008119,"05-10-2024","401_19633_I402936",19633,I402936,1,Oct-2024
407,SHRIJI PHARMA,PR201008123,"05-10-2024","407_18209_23102910",18209,"23102910",2,Oct-2024
370,K B SHAH AND CO,PR201008533,"05-11-2024","370_12925_GTEB22006",12925,GTEB22006,1,Nov-2024
400,SHAH MEDICAL STORE,PR201008532,"05-11-2024","400_15727_N2300171",15727,N2300171,2,Nov-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008973,"05-12-2024","322_1712_ASA1014",1712,ASA1014,1,Dec-2024
370,K B SHAH AND CO,PR201008974,"05-12-2024","370_19043_SY03024C",19043,SY03024C,1,Dec-2024
370,K B SHAH AND CO,PR201008974,"05-12-2024","370_19063_AYJ0080",19063,AYJ0080,1,Dec-2024
388,PHARMA DISTRIBUTOR,PR201008978,"05-12-2024","388_13732_04240180",13732,"04240180",2,Dec-2024
388,PHARMA DISTRIBUTOR,PR201008978,"05-12-2024","388_1392_JA00051",1392,JA00051,3,Dec-2024
399,SHAH KOTHARI BROS,PR201008972,"05-12-2024","399_5585_L8AFX005",5585,L8AFX005,1,Dec-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008155,"06-10-2024","322_18800_EMV221441",18800,EMV221441,6,Oct-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008155,"06-10-2024","322_4489_S201605",4489,S201605,9,Oct-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008124,"06-10-2024","322_6861_GTE0696A",6861,GTE0696A,2,Oct-2024
322,AHMEDABAD MEDICAL CORPORATION,PR201008155,"06-10-2024","322_8908_BA23068",8908,BA23068,2,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_10788_H2002",10788,H2002,1,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_10789_H1286",10789,H1286,1,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_12485_M221221",12485,M221221,1,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_13415_MTD22134A",13415,MTD22134A,1,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_14617_DD122440",14617,DD122440,8,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_17348_T23001OP",17348,T23001OP,4,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_3107_GDAM22002",3107,GDAM22002,4,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_4119_TMGAA1224",4119,TMGAA1224,1,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_5966_CEY1155",5966,CEY1155,1,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_8221_E16LV22013",8221,E16LV22013,10,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_8437_K2202353",8437,K2202353,1,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_8561_380347",8561,"380347",2,Oct-2024
341,DHRUVI PHARMA PVT LTD,PR201008156,"06-10-2024","341_8705_TACNA2210",8705,TACNA2210,1,Oct-2024
344,J K DISTRIBUTORS,PR201008157,"06-10-2024","344_5854_2108001822",5854,"2108001822",2,Oct-2024
345,HARIKRUPA CHEMIST,PR201008158,"06-10-2024","345_11330_T221410",11330,T221410,2,Oct-2024
345,HARIKRUPA CHEMIST,PR201008158,"06-10-2024","345_13963_T2047",13963,T2047,2,Oct-2024
345,HARIKRUPA CHEMIST,PR201008158,"06-10-2024","345_16410_2221",16410,"2221",3,Oct-2024
354,ASTRAZENECA,PR201008160,"06-10-2024","354_14893_HHZ005",14893,HHZ005,1,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008127,"06-10-2024","356_10750_2019",10750,"2019",1,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008161,"06-10-2024","356_10750_2020",10750,"2020",1,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008161,"06-10-2024","356_12382_K2202567",12382,K2202567,1,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008161,"06-10-2024","356_12713_GTD2462A",12713,GTD2462A,3,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008161,"06-10-2024","356_3167_2P2770A",3167,"2P2770A",3,Oct-2024
356,ATUL MEDICAL AGENCY,PR201008161,"06-10-2024","356_5104_TLJ0105",5104,TLJ0105,1,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_1071_MB297",1071,MB297,1,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_13494_107471",13494,"107471",2,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_1393_22S2GTD175",1393,"22S2GTD175",2,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_15573_SPM221901",15573,SPM221901,1,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_18491_ST231514",18491,ST231514,1,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_4118_TMGAB1219",4118,TMGAB1219,2,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_4607_K230",4607,K230,1,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_4961_GKE0855A",4961,GKE0855A,14,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_7724_GMRB22008",7724,GMRB22008,1,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_7879_SID3449A",7879,SID3449A,5,Oct-2024
357,DHRUVI HEALTHCARE PVT LTD,PR201008162,"06-10-2024","357_9811_E2300077",9811,E2300077,1,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_11343_CT20231",11343,CT20231,3,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_13115_2N67J011",13115,"2N67J011",1,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_15606_ETBM2204A",15606,ETBM2204A,2,Oct-2024
359,D K PHARMA,PR201008129,"06-10-2024","359_15606_ETBM2204A",15606,ETBM2204A,1,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_16474_S22106409K",16474,S22106409K,3,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_18169_BR13155",18169,BR13155,2,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_19359_2N67J011",19359,"2N67J011",11,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_3319_B080",3319,B080,1,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_3321_B263",3321,B263,1,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_6851_GZAF11",6851,GZAF11,1,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_8733_HC087",8733,HC087,1,Oct-2024
359,D K PHARMA,PR201008163,"06-10-2024","359_9575_TOE21026A",9575,TOE21026A,2,Oct-2024
368,HARDIK DISTRIBUTORS,PR201008131,"06-10-2024","368_16404_PGA0038",16404,PGA0038,1,Oct-2024
368,HARDIK DISTRIBUTORS,PR201008164,"06-10-2024","368_2050_GTD2574A",2050,GTD2574A,6,Oct-2024
368,HARDIK DISTRIBUTORS,PR201008164,"06-10-2024","368_4750_2282J003",4750,"2282J003",2,Oct-2024
368,HARDIK DISTRIBUTORS,PR201008164,"06-10-2024","368_7155_SID3290A",7155,SID3290A,4,Oct-2024
369,K S PHARMA,PR201008165,"06-10-2024","369_10351_PNT22040",10351,PNT22040,1,Oct-2024
369,K S PHARMA,PR201008165,"06-10-2024","369_12001_14TSD243",12001,"14TSD243",1,Oct-2024
369,K S PHARMA,PR201008165,"06-10-2024","369_14240_Z239",14240,Z239,1,Oct-2024
369,K S PHARMA,PR201008165,"06-10-2024","369_14956_PPQAB53",14956,PPQAB53,3,Oct-2024
369,K S PHARMA,PR201008165,"06-10-2024","369_16950_BATBF1822",16950,BATBF1822,2,Oct-2024
369,K S PHARMA,PR201008165,"06-10-2024","369_2740_A105063",2740,A105063,4,Oct-2024
369,K S PHARMA,PR201008165,"06-10-2024","369_7301_J104308",7301,J104308,3,Oct-2024
369,K S PHARMA,PR201008165,"06-10-2024","369_7662_C2WBL09",7662,C2WBL09,1,Oct-2024
370,K B SHAH AND CO,PR201008177,"06-10-2024","370_10070_722200711",10070,"722200711",2,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_10334_PEES0046",10334,PEES0046,2,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_10440_SXD2893A",10440,SXD2893A,13,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_10471_48017925",10471,"48017925",3,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_10837_S101830",10837,S101830,3,Oct-2024
370,K B SHAH AND CO,PR201008166,"06-10-2024","370_10904_50722006",10904,"50722006",1,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_10963_H2IAV015",10963,H2IAV015,1,Oct-2024
370,K B SHAH AND CO,PR201008171,"06-10-2024","370_11271_GRLD23010",11271,GRLD23010,2,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_1127_SA23457",1127,SA23457,5,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_11303_SIC3419A",11303,SIC3419A,2,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_11455_SXD2687A",11455,SXD2687A,1,Oct-2024
370,K B SHAH AND CO,PR201008166,"06-10-2024","370_1154_SN12302",1154,SN12302,2,Oct-2024
370,K B SHAH AND CO,PR201008136,"06-10-2024","370_11552_SID3171A",11552,SID3171A,1,Oct-2024
370,K B SHAH AND CO,PR201008166,"06-10-2024","370_11639_AFRU2212",11639,AFRU2212,3,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_11754_SID1667A",11754,SID1667A,3,Oct-2024
370,K B SHAH AND CO,PR201008166,"06-10-2024","370_1179_FHA0124",1179,FHA0124,1,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_12184_GKD1878A",12184,GKD1878A,3,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_12528_ADH0268",12528,ADH0268,6,Oct-2024
370,K B SHAH AND CO,PR201008173,"06-10-2024","370_12657_JNZ0042",12657,JNZ0042,1,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_12718_GKD2226A",12718,GKD2226A,3,Oct-2024
370,K B SHAH AND CO,PR201008171,"06-10-2024","370_12736_XKZP",12736,XKZP,2,Oct-2024
370,K B SHAH AND CO,PR201008171,"06-10-2024","370_12874_GTYA22007",12874,GTYA22007,1,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_13016_TCN22001",13016,TCN22001,5,Oct-2024
370,K B SHAH AND CO,PR201008171,"06-10-2024","370_13252_3HU02",13252,"3HU02",1,Oct-2024
370,K B SHAH AND CO,PR201008171,"06-10-2024","370_13252_3HU05",13252,"3HU05",3,Oct-2024
370,K B SHAH AND CO,PR201008172,"06-10-2024","370_13252_3HU05",13252,"3HU05",2,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_13293_B9HQV004",13293,B9HQV004,2,Oct-2024
370,K B SHAH AND CO,PR201008173,"06-10-2024","370_13373_R230408",13373,R230408,1,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_13401_AEH2716",13401,AEH2716,1,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_13590_GTD1213A",13590,GTD1213A,1,Oct-2024
370,K B SHAH AND CO,PR201008172,"06-10-2024","370_13800_1230791",13800,"1230791",3,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_13845_SIC3397A",13845,SIC3397A,3,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_14041_GTWF22002",14041,GTWF22002,6,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_1418_GKD1813A",1418,GKD1813A,15,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_1418_GKD2237A",1418,GKD2237A,10,Oct-2024
370,K B SHAH AND CO,PR201008135,"06-10-2024","370_1418_GKD2237A",1418,GKD2237A,1,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_14395_P4IAV029",14395,P4IAV029,2,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_14435_MPH0102",14435,MPH0102,1,Oct-2024
370,K B SHAH AND CO,PR201008134,"06-10-2024","370_14442_GT19442",14442,GT19442,1,Oct-2024
370,K B SHAH AND CO,PR201008172,"06-10-2024","370_14535_PDSAG20",14535,PDSAG20,1,Oct-2024
370,K B SHAH AND CO,PR201008172,"06-10-2024","370_14535_PDSAG21",14535,PDSAG21,7,Oct-2024
370,K B SHAH AND CO,PR201008172,"06-10-2024","370_14558_053E011",14558,"053E011",1,Oct-2024
370,K B SHAH AND CO,PR201008173,"06-10-2024","370_14562_483E012",14562,"483E012",1,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_14608_GC992004",14608,GC992004,1,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_14717_C0GKV019",14717,C0GKV019,6,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_14841_GT5129",14841,GT5129,6,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_14929_X44R141",14929,X44R141,3,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_14953_1230680",14953,"1230680",1,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_15197_ZFET2207",15197,ZFET2207,5,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_15220_053E035",15220,"053E035",5,Oct-2024
370,K B SHAH AND CO,PR201008134,"06-10-2024","370_15247_052K026",15247,"052K026",2,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_1524_A04362203",1524,A04362203,3,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_15368_Z01CL22027",15368,Z01CL22027,3,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_15511_22S2GTD570",15511,"22S2GTD570",2,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_15547_FP6008",15547,FP6008,3,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_15547_FPG008",15547,FPG008,4,Oct-2024
370,K B SHAH AND CO,PR201008173,"06-10-2024","370_16011_A1IUV005",16011,A1IUV005,1,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_16103_GDPK22001",16103,GDPK22001,4,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_16383_HMP2166",16383,HMP2166,4,Oct-2024
370,K B SHAH AND CO,PR201008173,"06-10-2024","370_16910_XSUX22022",16910,XSUX22022,1,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_1736_360852D7",1736,"360852D7",4,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_17597_MCP008",17597,MCP008,3,Oct-2024
370,K B SHAH AND CO,PR201008174,"06-10-2024","370_17794_FCV007",17794,FCV007,30,Oct-2024
370,K B SHAH AND CO,PR201008176,"06-10-2024","370_18107_CHB2011H",18107,CHB2011H,1,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_1815_GKD2118A",1815,GKD2118A,1,Oct-2024
370,K B SHAH AND CO,PR201008177,"06-10-2024","370_18203_52043MN2",18203,"52043MN2",2,Oct-2024
370,K B SHAH AND CO,PR201008166,"06-10-2024","370_1830_211211177",1830,"211211177",1,Oct-2024
370,K B SHAH AND CO,PR201008166,"06-10-2024","370_1830_211211180",1830,"211211180",1,Oct-2024
370,K B SHAH AND CO,PR201008175,"06-10-2024","370_18797_56AU02",18797,"56AU02",1,Oct-2024
370,K B SHAH AND CO,PR201008175,"06-10-2024","370_19079_ASBS0036",19079,ASBS0036,3,Oct-2024
370,K B SHAH AND CO,PR201008176,"06-10-2024","370_19267_SPL221786",19267,SPL221786,3,Oct-2024
370,K B SHAH AND CO,PR201008173,"06-10-2024","370_1929_MCP012",1929,MCP012,1,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_1941_1022",1941,"1022",1,Oct-2024
370,K B SHAH AND CO,PR201008176,"06-10-2024","370_19423_VGTY0019",19423,VGTY0019,38,Oct-2024
370,K B SHAH AND CO,PR201008174,"06-10-2024","370_19433_AFB22O73",19433,AFB22O73,6,Oct-2024
370,K B SHAH AND CO,PR201008175,"06-10-2024","370_19610_3GAIW007",19610,"3GAIW007",2,Oct-2024
370,K B SHAH AND CO,PR201008176,"06-10-2024","370_19986_BUA0038",19986,BUA0038,1,Oct-2024
370,K B SHAH AND CO,PR201008174,"06-10-2024","370_20096_PABKC10",20096,PABKC10,1,Oct-2024
370,K B SHAH AND CO,PR201008176,"06-10-2024","370_20661_AQTP0034",20661,AQTP0034,3,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_2107_CSS012207",2107,CSS012207,4,Oct-2024
370,K B SHAH AND CO,PR201008173,"06-10-2024","370_2227_2214400",2227,"2214400",1,Oct-2024
370,K B SHAH AND CO,PR201008176,"06-10-2024","370_22549_ICH0318",22549,ICH0318,1,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_2319_KC821015",2319,KC821015,1,Oct-2024
370,K B SHAH AND CO,PR201008166,"06-10-2024","370_2373_CTP22017",2373,CTP22017,3,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_2536_GTB0205A",2536,GTB0205A,4,Oct-2024
370,K B SHAH AND CO,PR201008172,"06-10-2024","370_2640_EJ2320",2640,EJ2320,4,Oct-2024
370,K B SHAH AND CO,PR201008172,"06-10-2024","370_2647_BGAB02",2647,BGAB02,3,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_2909_SN22186",2909,SN22186,1,Oct-2024
370,K B SHAH AND CO,PR201008170,"06-10-2024","370_2930_GCRE22003",2930,GCRE22003,7,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_3103_AFB22Q81",3103,AFB22Q81,1,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_3129_GTE1160A",3129,GTE1160A,1,Oct-2024
370,K B SHAH AND CO,PR201008169,"06-10-2024","370_3203_BRC12108A",3203,BRC12108A,2,Oct-2024
370,K B SHAH AND CO,PR201008173,"06-10-2024","370_331_5222350",331,"5222350",1,Oct-2024
370,K B SHAH AND CO,PR201008166,"06-10-2024","370_3396_KT0C1ST",3396,KT0C1ST,2,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_3430_DMUH0386",3430,DMUH0386,5,Oct-2024
370,K B SHAH AND CO,PR201008168,"06-10-2024","370_3513_211211122",3513,"211211122",4,Oct-2024
370,K B SHAH AND CO,PR201008175,"06-10-2024","370_3513_211211122",3513,"211211122",2,Oct-2024
370,K B SHAH AND CO,PR201008172,"06-10-2024","370_3523_PSZ0214",3523,PSZ0214,1,Oct-2024
370,K B SHAH AND CO,PR201008172,"06-10-2024","370_3710_DXLF22050",3710,DXLF22050,1,Oct-2024
